,hospital_id,year,staff_group,prod_hrs,prodhrs_adjptday
10922,106210993,2010,Contracted Registry Nursing,0,0.0
10923,106210993,2010,Contracted Other,0,0.0
10924,106210993,2010,Daily Cost Centers,20064,0.99
10925,106210993,2010,Ambulatory Cost Centers,18840,0.93
10926,106210993,2010,Ancillary Cost Centers,76480,3.78
10927,106210993,2010,Education Cost Centers,0,0.0
10928,106210993,2010,General Services Cost Centers,52589,2.6
10929,106210993,2010,Fiscal Services Cost Centers,7295,0.36
10930,106210993,2010,Administrative Services Cost Centers,69162,3.42
10931,106211006,2010,Management & Supervision,70595,1.1
10932,106211006,2010,Technician & Specialist,557614,8.66
10933,106211006,2010,Registered Nurse,593139,9.21
10934,106211006,2010,Licensed Vocational Nurse,4499,0.07
10935,106211006,2010,Aides & Orderlies,138977,2.16
10936,106211006,2010,Clerical & Other Administrative,357733,5.55
10937,106211006,2010,Environmental & Food Services,155001,2.41
10938,106211006,2010,Other,89461,1.39
10939,106211006,2010,Contracted Registry Nursing,64467,1.0
10940,106211006,2010,Contracted Other,86602,1.34
10941,106211006,2010,Daily Cost Centers,651353,10.11
10942,106211006,2010,Ambulatory Cost Centers,123667,1.92
10943,106211006,2010,Ancillary Cost Centers,587838,9.13
10944,106211006,2010,Education Cost Centers,0,0.0
10945,106211006,2010,General Services Cost Centers,429029,6.66
10946,106211006,2010,Fiscal Services Cost Centers,121837,1.89
10947,106211006,2010,Administrative Services Cost Centers,199199,3.09
10948,106214034,2010,Management & Supervision,33247,2.58
10949,106214034,2010,Technician & Specialist,130013,10.11
10950,106214034,2010,Registered Nurse,89200,6.93
10951,106214034,2010,Licensed Vocational Nurse,1539,0.12
10952,106214034,2010,Aides & Orderlies,14275,1.11
10953,106214034,2010,Clerical & Other Administrative,71524,5.56
10954,106214034,2010,Environmental & Food Services,31930,2.48
10955,106214034,2010,Other,38397,2.99
10956,106214034,2010,Contracted Registry Nursing,21156,1.64
10957,106214034,2010,Contracted Other,6162,0.48
10958,106214034,2010,Daily Cost Centers,77626,6.03
10959,106214034,2010,Ambulatory Cost Centers,49564,3.85
10960,106214034,2010,Ancillary Cost Centers,154161,11.98
10961,106214034,2010,Education Cost Centers,0,0.0
10962,106214034,2010,General Services Cost Centers,71653,5.57
10963,106214034,2010,Fiscal Services Cost Centers,21852,1.7
10964,106214034,2010,Administrative Services Cost Centers,61749,4.8
10965,106220733,2010,Management & Supervision,42122,0.98
10966,106220733,2010,Technician & Specialist,32471,0.76
10967,106220733,2010,Registered Nurse,33897,0.79
10968,106220733,2010,Licensed Vocational Nurse,9768,0.23
10969,106220733,2010,Aides & Orderlies,78933,1.84
10970,106220733,2010,Clerical & Other Administrative,82611,1.93
10971,106220733,2010,Environmental & Food Services,39849,0.93
10972,106220733,2010,Other,12678,0.3
10973,106220733,2010,Contracted Registry Nursing,487,0.01
10974,106220733,2010,Contracted Other,2024,0.05
10975,106220733,2010,Daily Cost Centers,84255,1.97
10976,106220733,2010,Ambulatory Cost Centers,108782,2.54
10977,106220733,2010,Ancillary Cost Centers,33663,0.79
10978,106220733,2010,Education Cost Centers,0,0.0
10979,106220733,2010,General Services Cost Centers,54553,1.27
10980,106220733,2010,Fiscal Services Cost Centers,23280,0.54
10981,106220733,2010,Administrative Services Cost Centers,30307,0.71
10982,106230949,2010,Management & Supervision,38922,4.08
10983,106230949,2010,Technician & Specialist,74245,7.77
10984,106230949,2010,Registered Nurse,103103,10.79
10985,106230949,2010,Licensed Vocational Nurse,4237,0.44
10986,106230949,2010,Aides & Orderlies,14211,1.49
10987,106230949,2010,Clerical & Other Administrative,100368,10.51
10988,106230949,2010,Environmental & Food Services,40789,4.27
10989,106230949,2010,Other,11748,1.23
10990,106230949,2010,Contracted Registry Nursing,7522,0.79
10991,106230949,2010,Contracted Other,3227,0.34
10992,106230949,2010,Daily Cost Centers,89397,9.36
10993,106230949,2010,Ambulatory Cost Centers,19760,2.07
10994,106230949,2010,Ancillary Cost Centers,125248,13.11
10995,106230949,2010,Education Cost Centers,0,0.0
10996,106230949,2010,General Services Cost Centers,78874,8.26
10997,106230949,2010,Fiscal Services Cost Centers,39324,4.12
10998,106230949,2010,Administrative Services Cost Centers,45769,4.79
10999,106231013,2010,Management & Supervision,91383,5.31
11000,106231013,2010,Technician & Specialist,114017,6.62
11001,106231013,2010,Registered Nurse,107015,6.21
11002,106231013,2010,Licensed Vocational Nurse,1656,0.1
11003,106231013,2010,Aides & Orderlies,14928,0.87
11004,106231013,2010,Clerical & Other Administrative,117644,6.83
11005,106231013,2010,Environmental & Food Services,14111,0.82
11006,106231013,2010,Other,24551,1.43
11007,106231013,2010,Contracted Registry Nursing,10523,0.61
11008,106231013,2010,Contracted Other,47,0.0
11009,106231013,2010,Daily Cost Centers,76956,4.47
11010,106231013,2010,Ambulatory Cost Centers,112605,6.54
11011,106231013,2010,Ancillary Cost Centers,111798,6.49
11012,106231013,2010,Education Cost Centers,0,0.0
11013,106231013,2010,General Services Cost Centers,82124,4.77
11014,106231013,2010,Fiscal Services Cost Centers,59495,3.46
11015,106231013,2010,Administrative Services Cost Centers,52897,3.07
11016,106231396,2010,Management & Supervision,129931,5.09
11017,106231396,2010,Technician & Specialist,169744,6.65
11018,106231396,2010,Registered Nurse,201847,7.91
11019,106231396,2010,Licensed Vocational Nurse,31150,1.22
11020,106231396,2010,Aides & Orderlies,51426,2.01
11021,106231396,2010,Clerical & Other Administrative,296818,11.63
11022,106231396,2010,Environmental & Food Services,104185,4.08
11023,106231396,2010,Other,18,0.0
11024,106231396,2010,Contracted Registry Nursing,9093,0.36
11025,106231396,2010,Contracted Other,6811,0.27
11026,106231396,2010,Daily Cost Centers,182666,7.16
11027,106231396,2010,Ambulatory Cost Centers,187513,7.35
11028,106231396,2010,Ancillary Cost Centers,260875,10.22
11029,106231396,2010,Education Cost Centers,0,0.0
11030,106231396,2010,General Services Cost Centers,171607,6.72
11031,106231396,2010,Fiscal Services Cost Centers,93397,3.66
11032,106231396,2010,Administrative Services Cost Centers,102908,4.03
11033,106240924,2010,Management & Supervision,40509,2.34
11034,106240924,2010,Technician & Specialist,114547,6.62
11035,106240924,2010,Registered Nurse,101556,5.86
11036,106240924,2010,Licensed Vocational Nurse,9395,0.54
11037,106240924,2010,Aides & Orderlies,10442,0.6
11038,106240924,2010,Clerical & Other Administrative,87125,5.03
11039,106240924,2010,Environmental & Food Services,64176,3.71
11040,106240924,2010,Other,6101,0.35
11041,106240924,2010,Contracted Registry Nursing,23496,1.36
11042,106240924,2010,Contracted Other,801,0.05
11043,106240924,2010,Daily Cost Centers,79577,4.6
11044,106240924,2010,Ambulatory Cost Centers,97354,5.62
11045,106240924,2010,Ancillary Cost Centers,107966,6.24
11046,106240924,2010,Education Cost Centers,0,0.0
11047,106240924,2010,General Services Cost Centers,82768,4.78
11048,106240924,2010,Fiscal Services Cost Centers,23945,1.38
11049,106240924,2010,Administrative Services Cost Centers,66538,3.84
11050,106240942,2010,Management & Supervision,157445,2.12
11051,106240942,2010,Technician & Specialist,445700,6.01
11052,106240942,2010,Registered Nurse,515591,6.96
11053,106240942,2010,Licensed Vocational Nurse,53500,0.72
11054,106240942,2010,Aides & Orderlies,100792,1.36
11055,106240942,2010,Clerical & Other Administrative,251596,3.39
11056,106240942,2010,Environmental & Food Services,218151,2.94
11057,106240942,2010,Other,111932,1.51
11058,106240942,2010,Contracted Registry Nursing,66434,0.9
11059,106240942,2010,Contracted Other,33726,0.45
11060,106240942,2010,Daily Cost Centers,474330,6.4
11061,106240942,2010,Ambulatory Cost Centers,244809,3.3
11062,106240942,2010,Ancillary Cost Centers,460022,6.21
11063,106240942,2010,Education Cost Centers,74873,1.01
11064,106240942,2010,General Services Cost Centers,342615,4.62
11065,106240942,2010,Fiscal Services Cost Centers,119854,1.62
11066,106240942,2010,Administrative Services Cost Centers,197315,2.66
11067,106244027,2010,Management & Supervision,0,0.0
11068,106244027,2010,Technician & Specialist,0,0.0
11069,106244027,2010,Registered Nurse,0,0.0
11070,106244027,2010,Licensed Vocational Nurse,0,0.0
11071,106244027,2010,Aides & Orderlies,0,0.0
11072,106244027,2010,Clerical & Other Administrative,0,0.0
11073,106244027,2010,Environmental & Food Services,0,0.0
11074,106244027,2010,Other,0,0.0
11075,106244027,2010,Contracted Registry Nursing,0,0.0
11076,106244027,2010,Contracted Other,0,0.0
11077,106244027,2010,Daily Cost Centers,0,0.0
11078,106244027,2010,Ambulatory Cost Centers,0,0.0
11079,106244027,2010,Ancillary Cost Centers,0,0.0
11080,106244027,2010,Education Cost Centers,0,0.0
11081,106244027,2010,General Services Cost Centers,0,0.0
11082,106244027,2010,Fiscal Services Cost Centers,0,0.0
11083,106244027,2010,Administrative Services Cost Centers,0,0.0
11084,106250955,2010,Management & Supervision,18148,1.43
11085,106250955,2010,Technician & Specialist,0,0.0
11086,106250955,2010,Registered Nurse,15410,1.21
11087,106250955,2010,Licensed Vocational Nurse,10697,0.84
11088,106250955,2010,Aides & Orderlies,26982,2.12
11089,106250955,2010,Clerical & Other Administrative,15934,1.25
11090,106250955,2010,Environmental & Food Services,16295,1.28
11091,106250955,2010,Other,4562,0.36
11092,106250955,2010,Contracted Registry Nursing,0,0.0
11093,106250955,2010,Contracted Other,2901,0.23
11094,106250955,2010,Daily Cost Centers,53899,4.23
11095,106250955,2010,Ambulatory Cost Centers,13052,1.03
11096,106250955,2010,Ancillary Cost Centers,5294,0.42
11097,106250955,2010,Education Cost Centers,0,0.0
11098,106250955,2010,General Services Cost Centers,24274,1.91
11099,106250955,2010,Fiscal Services Cost Centers,7021,0.55
11100,106250955,2010,Administrative Services Cost Centers,7389,0.58
11101,106250956,2010,Management & Supervision,35369,0.84
11102,106250956,2010,Technician & Specialist,38973,0.92
11103,106250956,2010,Registered Nurse,25896,0.61
11104,106250956,2010,Licensed Vocational Nurse,12368,0.29
11105,106250956,2010,Aides & Orderlies,48202,1.14
11106,106250956,2010,Clerical & Other Administrative,44462,1.05
11107,106250956,2010,Environmental & Food Services,43985,1.04
11108,106250956,2010,Other,13025,0.31
11109,106250956,2010,Contracted Registry Nursing,22119,0.52
11110,106250956,2010,Contracted Other,4286,0.1
11111,106250956,2010,Daily Cost Centers,91486,2.17
11112,106250956,2010,Ambulatory Cost Centers,67385,1.6
11113,106250956,2010,Ancillary Cost Centers,24347,0.58
11114,106250956,2010,Education Cost Centers,0,0.0
11115,106250956,2010,General Services Cost Centers,60006,1.42
11116,106250956,2010,Fiscal Services Cost Centers,26291,0.62
11117,106250956,2010,Administrative Services Cost Centers,19170,0.45
11118,106260011,2010,Management & Supervision,69334,16.13
11119,106260011,2010,Technician & Specialist,119757,27.86
11120,106260011,2010,Registered Nurse,92219,21.46
11121,106260011,2010,Licensed Vocational Nurse,3606,0.84
11122,106260011,2010,Aides & Orderlies,31841,7.41
11123,106260011,2010,Clerical & Other Administrative,171388,39.88
11124,106260011,2010,Environmental & Food Services,45804,10.66
11125,106260011,2010,Other,7772,1.81
11126,106260011,2010,Contracted Registry Nursing,1098,0.26
11127,106260011,2010,Contracted Other,3446,0.8
11128,106260011,2010,Daily Cost Centers,47025,10.94
11129,106260011,2010,Ambulatory Cost Centers,139973,32.57
11130,106260011,2010,Ancillary Cost Centers,127975,29.78
11131,106260011,2010,Education Cost Centers,0,0.0
11132,106260011,2010,General Services Cost Centers,101779,23.68
11133,106260011,2010,Fiscal Services Cost Centers,69528,16.18
11134,106260011,2010,Administrative Services Cost Centers,59985,13.96
11135,106270744,2010,Management & Supervision,75664,1.0
11136,106270744,2010,Technician & Specialist,733188,9.7
11137,106270744,2010,Registered Nurse,780535,10.33
11138,106270744,2010,Licensed Vocational Nurse,22665,0.3
11139,106270744,2010,Aides & Orderlies,231797,3.07
11140,106270744,2010,Clerical & Other Administrative,510889,6.76
11141,106270744,2010,Environmental & Food Services,342023,4.53
11142,106270744,2010,Other,281719,3.73
11143,106270744,2010,Contracted Registry Nursing,5189,0.07
11144,106270744,2010,Contracted Other,16157,0.21
11145,106270744,2010,Daily Cost Centers,711576,9.42
11146,106270744,2010,Ambulatory Cost Centers,233862,3.09
11147,106270744,2010,Ancillary Cost Centers,770421,10.2
11148,106270744,2010,Education Cost Centers,0,0.0
11149,106270744,2010,General Services Cost Centers,755531,10.0
11150,106270744,2010,Fiscal Services Cost Centers,261639,3.46
11151,106270744,2010,Administrative Services Cost Centers,266797,3.53
11152,106270777,2010,Management & Supervision,70322,1.05
11153,106270777,2010,Technician & Specialist,195944,2.94
11154,106270777,2010,Registered Nurse,149874,2.25
11155,106270777,2010,Licensed Vocational Nurse,31011,0.46
11156,106270777,2010,Aides & Orderlies,97169,1.46
11157,106270777,2010,Clerical & Other Administrative,166546,2.5
11158,106270777,2010,Environmental & Food Services,82970,1.24
11159,106270777,2010,Other,42809,0.64
11160,106270777,2010,Contracted Registry Nursing,7443,0.11
11161,106270777,2010,Contracted Other,7808,0.12
11162,106270777,2010,Daily Cost Centers,250922,3.76
11163,106270777,2010,Ambulatory Cost Centers,214638,3.22
11164,106270777,2010,Ancillary Cost Centers,147406,2.21
11165,106270777,2010,Education Cost Centers,0,0.0
11166,106270777,2010,General Services Cost Centers,142457,2.13
11167,106270777,2010,Fiscal Services Cost Centers,43797,0.66
11168,106270777,2010,Administrative Services Cost Centers,52676,0.79
11169,106270875,2010,Management & Supervision,98070,1.47
11170,106270875,2010,Technician & Specialist,763355,11.44
11171,106270875,2010,Registered Nurse,835540,12.53
11172,106270875,2010,Licensed Vocational Nurse,43577,0.65
11173,106270875,2010,Aides & Orderlies,291161,4.37
11174,106270875,2010,Clerical & Other Administrative,574886,8.62
11175,106270875,2010,Environmental & Food Services,256576,3.85
11176,106270875,2010,Other,107628,1.61
11177,106270875,2010,Contracted Registry Nursing,32844,0.49
11178,106270875,2010,Contracted Other,9924,0.15
11179,106270875,2010,Daily Cost Centers,804544,12.06
11180,106270875,2010,Ambulatory Cost Centers,193612,2.9
11181,106270875,2010,Ancillary Cost Centers,692352,10.38
11182,106270875,2010,Education Cost Centers,0,0.0
11183,106270875,2010,General Services Cost Centers,770749,11.55
11184,106270875,2010,Fiscal Services Cost Centers,198315,2.97
11185,106270875,2010,Administrative Services Cost Centers,353989,5.31
11186,106274043,2010,Management & Supervision,104265,2.21
11187,106274043,2010,Technician & Specialist,237349,5.02
11188,106274043,2010,Registered Nurse,444826,9.41
11189,106274043,2010,Licensed Vocational Nurse,9273,0.2
11190,106274043,2010,Aides & Orderlies,168863,3.57
11191,106274043,2010,Clerical & Other Administrative,252446,5.34
11192,106274043,2010,Environmental & Food Services,134070,2.84
11193,106274043,2010,Other,97612,2.06
11194,106274043,2010,Contracted Registry Nursing,25270,0.53
11195,106274043,2010,Contracted Other,68264,1.44
11196,106274043,2010,Daily Cost Centers,451032,9.54
11197,106274043,2010,Ambulatory Cost Centers,168628,3.57
11198,106274043,2010,Ancillary Cost Centers,325772,6.89
11199,106274043,2010,Education Cost Centers,50443,1.07
11200,106274043,2010,General Services Cost Centers,271734,5.75
11201,106274043,2010,Fiscal Services Cost Centers,127643,2.7
11202,106274043,2010,Administrative Services Cost Centers,146986,3.11
11203,106281047,2010,Management & Supervision,151770,2.13
11204,106281047,2010,Technician & Specialist,541125,7.59
11205,106281047,2010,Registered Nurse,661671,9.28
11206,106281047,2010,Licensed Vocational Nurse,15842,0.22
11207,106281047,2010,Aides & Orderlies,188788,2.65
11208,106281047,2010,Clerical & Other Administrative,384171,5.39
11209,106281047,2010,Environmental & Food Services,178662,2.51
11210,106281047,2010,Other,11261,0.16
11211,106281047,2010,Contracted Registry Nursing,9784,0.14
11212,106281047,2010,Contracted Other,5833,0.08
11213,106281047,2010,Daily Cost Centers,548437,7.69
11214,106281047,2010,Ambulatory Cost Centers,154350,2.17
11215,106281047,2010,Ancillary Cost Centers,672252,9.43
11216,106281047,2010,Education Cost Centers,0,0.0
11217,106281047,2010,General Services Cost Centers,329638,4.63
11218,106281047,2010,Fiscal Services Cost Centers,126026,1.77
